sentence_id,text_source,mean_nll_human,mean_nll_ai,mean_nll_diff,n_tokens,pct_ai_style,pct_human_style,pct_neutral
a6a4f6d3a6f5296ffda573907eda136d,gpt-5,3.707699547998789,3.169382760255802,0.5383167877429869,41,0.1951219512195122,0.024390243902439025,0.7804878048780488
74f5d492449dc3e7eb64d2f1d2377223,gpt-5,4.223626049856345,4.002161601133514,0.221464448722831,57,0.12280701754385964,0.10526315789473684,0.7719298245614035
a0aabdd3671bc2c12f39c984f5e540b5,gpt-5,3.5488741975522746,3.425630486790875,0.12324371076139964,38,0.18421052631578946,0.02631578947368421,0.7894736842105263
93af500547c62d9a3327ad715928c0cb,gpt-5,3.3290392750075886,3.2425490520362343,0.08649022297135421,35,0.14285714285714285,0.08571428571428572,0.7714285714285715
cb9cb4efc164b133fc622fcf6fb653fa,gpt-5,3.8433808711472413,3.886214612742528,-0.04283374159528715,41,0.04878048780487805,0.12195121951219512,0.8292682926829268
2f4d4c9c5097d0fef4b17380ac9ffcbf,gpt-5,3.318173207632046,2.9482836424757908,0.3698895651562553,45,0.15555555555555556,0.1111111111111111,0.7333333333333333
6c3c2246e6c77592408f7c2ff50cf9e0,gpt-5,2.7078626261738297,2.626747688975725,0.08111493719810493,44,0.06818181818181818,0.045454545454545456,0.8863636363636364
73d6bc7a9613e548b074cf5d5228d1d4,gpt-5-mini,2.969643881057151,2.9369685224062483,0.032675358650902674,43,0.13953488372093023,0.023255813953488372,0.8372093023255814
5025664a2e78351860b1d58f8eebab07,gpt-5-mini,2.9772388318367304,2.8200574542931283,0.15718137754360215,50,0.1,0.04,0.86
b440020418838b652e51ed9936842234,gpt-5-mini,3.4346465035680342,3.42246275478974,0.012183748778294434,55,0.07272727272727272,0.09090909090909091,0.8363636363636363
5d8e7c98add52fa01e03d47e7c490efc,gpt-5-mini,2.626585982696739,2.5927753442609234,0.03381063843581585,62,0.11290322580645161,0.06451612903225806,0.8225806451612904
83fa315cdb4c69a8b9447b048d1a21ae,gpt-5-mini,2.5603127549115854,2.5207650387570117,0.03954771615457363,65,0.1076923076923077,0.06153846153846154,0.8307692307692308
7576b1dc6ca9f03092ca964998c4b1e0,gpt-5-mini,3.6187551031354817,3.3968938210203,0.22186128211518127,45,0.2222222222222222,0.022222222222222223,0.7555555555555555
b6ad6e82032114a6d36499955b487d77,gpt-5-mini,3.0271754423610204,2.88451853511417,0.14265690724685062,59,0.11864406779661017,0.01694915254237288,0.864406779661017
94635c5d11963a7ca2bfee7b7694af2a,gpt-5-mini,3.0375382596016927,2.8685647793356854,0.1689734802660073,71,0.15492957746478872,0.014084507042253521,0.8309859154929577
d5f8a8d821893a1c2aa37ff1b785f777,gpt-5-mini,3.473443351210432,3.2793900133308735,0.1940533378795582,47,0.2127659574468085,0.06382978723404255,0.723404255319149
0b180603593bceaffe671ce5b1c465d7,gpt-5-mini,3.4105351737479825,3.2620225037497126,0.14851266999827012,38,0.15789473684210525,0.0,0.8421052631578947
9622416ee42a38a745dbb9a7ff207e41,gpt-5-mini,3.6276053698623882,3.5476911019753006,0.07991426788708743,34,0.08823529411764706,0.058823529411764705,0.8529411764705882
2770cc454b7152804c44d763786d405c,gpt-5-mini,4.096426447775836,3.9946378544943095,0.10178859328152612,48,0.10416666666666667,0.0,0.8958333333333334
4fa44cc76755cf42166be3136500796f,gpt-5-mini,3.681534176469514,3.4849947595536444,0.19653941691587015,35,0.14285714285714285,0.0,0.8571428571428571
332458484f646fef858c2e311b945143,gpt-5-mini,3.431312614972979,3.2376318691749475,0.19368074579803138,38,0.2894736842105263,0.05263157894736842,0.6578947368421053
09ee9e4e184aad60b5c6b9febbe51692,gpt-5-mini,3.457576987378371,3.23775924891323,0.21981773846514094,52,0.17307692307692307,0.019230769230769232,0.8076923076923077
c6953f899b3caabff9ec4992c6c5c366,gpt-5-mini,2.9741247920836837,2.9004826056975785,0.07364218638610544,54,0.1111111111111111,0.07407407407407407,0.8148148148148148
339c2f627dc5927c9b0ec120fb2f2653,gpt-5-mini,4.277485680930755,4.072951890966472,0.2045337899642832,34,0.17647058823529413,0.029411764705882353,0.7941176470588235
3418ec89a2b724082814da1966d9562b,gpt-5-mini,3.3449919369692602,3.100335460496209,0.24465647647305142,63,0.15873015873015872,0.0,0.8412698412698413
d053e77ef42c1c90fd345616a349e19f,gpt-5-mini,3.3705226486537954,3.302689237303512,0.06783341135028316,43,0.11627906976744186,0.046511627906976744,0.8372093023255814
cddf1da76e159c360913488902330e3e,gpt-5-mini,3.99954370126642,3.8855266699503206,0.1140170313160995,29,0.10344827586206896,0.034482758620689655,0.8620689655172413
032e47b1c4c5af214757515a6664327d,gpt-5-mini,3.5780235952670623,3.4613750658396003,0.11664852942746176,43,0.09302325581395349,0.023255813953488372,0.8837209302325582
be1d7c45f5e7aa1f9673feeab6eb2df3,gpt-5-mini,3.5791058996406857,3.4686104120026218,0.11049548763806412,65,0.06153846153846154,0.015384615384615385,0.9230769230769231
b1942f169e129f6fd766e52463eee0d7,gpt-5-mini,3.621039873602885,3.476655494839757,0.1443843787631274,44,0.13636363636363635,0.0,0.8636363636363636
6aa97b79ef4437a722d0310cd3f4b5dd,gpt-5-mini,3.5529341146401645,3.5104530453293896,0.042481069310775235,36,0.0,0.05555555555555555,0.9444444444444444
66bc4fdb5581bf91ddd078c85963c850,gpt-5-mini,3.9341259483154865,3.891612819209695,0.04251312910579145,50,0.04,0.02,0.94
8eb8d74b5e5ecec585014349488c8719,gpt-5-mini,3.8323597037107557,3.7236341345753217,0.10872556913543392,37,0.10810810810810811,0.05405405405405406,0.8378378378378378
6672ac27461c36848fd3d01e4b1ab678,gpt-5-mini,2.917644205101004,2.9369143887253646,-0.01927018362436105,44,0.0,0.09090909090909091,0.9090909090909091
f2b5b957b99f9c990c9a60d68626c9f4,gpt-5-mini,4.0456661728343795,3.950778103278329,0.09488806955605036,42,0.11904761904761904,0.047619047619047616,0.8333333333333334
d3aa71a72c4758da75eceb34c42c6572,gpt-5-mini,3.871433295564202,3.6863611357475747,0.1850721598166274,64,0.125,0.03125,0.84375
7fe45f7de165b5b93be1fec583bb8d14,gpt-5-mini,3.7341278216606657,3.610944135320308,0.12318368634035767,43,0.09302325581395349,0.0,0.9069767441860465
3f49bc214d4e6337e603c4b0ba498369,gpt-5-mini,3.5907962758865324,3.463977831864031,0.12681844402250136,40,0.15,0.1,0.75
badea0a92ece150914e03ff0e0743045,gpt-5-mini,3.5289393316726296,3.504680613626023,0.024258718046606804,49,0.061224489795918366,0.10204081632653061,0.8367346938775511
fa5ff050966c7bd7c78775f4d58e2714,gpt-5-mini,3.335555169662661,3.3060449385811808,0.029510231081480418,36,0.08333333333333333,0.027777777777777776,0.8888888888888888
e3bd1e8356b6174df19c625241d84683,gpt-5-mini,3.008071693772217,2.8665193111286498,0.1415523826435674,40,0.125,0.025,0.85
b364effb8c1b035024c9e4375f2d1b1d,gpt-5-mini,3.4968169773398485,3.3862764377948933,0.11054053954495531,45,0.1111111111111111,0.044444444444444446,0.8444444444444444
d2bd79d5f1779429b77f02c73d97c636,gpt-5-mini,4.3494594296288875,4.249347688792663,0.10011174083622389,43,0.13953488372093023,0.023255813953488372,0.8372093023255814
8799e59fda9a4ee4391fb1b1901b9d93,gpt-5-mini,3.322750632896235,3.1668088606705793,0.155941772225656,38,0.18421052631578946,0.05263157894736842,0.7631578947368421
6d022151fb79dbc4464720d851867794,gpt-5-mini,3.6012564381548704,3.348235531584718,0.2530209065701526,52,0.2692307692307692,0.038461538461538464,0.6923076923076923
b6208ab60e1c83000ef24b311d68b82f,gpt-5-mini,1.9943143445620164,1.9211432261642833,0.07317111839773299,44,0.06818181818181818,0.045454545454545456,0.8863636363636364
65de4111b88b7d922f16e73b4717b63a,gpt-5-mini,3.166560933227958,2.940679879991605,0.2258810532363528,47,0.14893617021276595,0.0,0.851063829787234
aea216202072edcebdb5d32c90243029,gpt-5-mini,2.772555671242853,2.5988714260013133,0.17368424524153983,42,0.11904761904761904,0.023809523809523808,0.8571428571428571
a14cfad03bdc1dcbae124757f567deb2,gpt-5-mini,3.562641211785376,3.3987442585639656,0.1638969532214105,36,0.16666666666666666,0.05555555555555555,0.7777777777777778
eb3bdfcf3805a39551e363ddc46d3fa0,gpt-5-mini,3.709590355306864,3.6040133950965747,0.10557696021028927,35,0.08571428571428572,0.0,0.9142857142857143
1f0fc53f16b4d279603a05a8d986cfef,gpt-5-mini,3.2800924180963533,3.134288901051636,0.1458035170447168,43,0.18604651162790697,0.046511627906976744,0.7674418604651163
1af64f124b14270b58d42def3d4724d5,gpt-5-mini,3.535539262789266,3.5529093429515624,-0.01737008016229643,52,0.07692307692307693,0.07692307692307693,0.8461538461538461
aadca9e110fbe675797d8e89da87b9e3,gpt-5-mini,3.378747364469603,3.2745852667253974,0.10416209774420541,51,0.11764705882352941,0.0392156862745098,0.8431372549019608
ce0a304a818543805471e63cbc0bc539,gpt-5-mini,3.2816886050687,3.11083062372981,0.17085798133889007,54,0.1111111111111111,0.018518518518518517,0.8703703703703703
fc24f5995620d3bb7ffd8c05ff58d860,gpt-5-mini,3.9948207061323853,3.90340033035803,0.09142037577435581,36,0.08333333333333333,0.027777777777777776,0.8888888888888888
ac515c6a876f33806a6132fcc5c3ff25,gpt-5-mini,2.0568014169106967,2.029585390632622,0.027216026278074422,95,0.09473684210526316,0.05263157894736842,0.8526315789473684
c52a73469fbfd61b34837d23ac19807c,gpt-5-mini,3.284522634567967,3.120846176567926,0.1636764580000411,34,0.20588235294117646,0.11764705882352941,0.6764705882352942
2ac2ce30ab3dff599c29f32ccc1faed9,gpt-5-mini,3.731652228469851,3.5005079625407234,0.23114426592912743,34,0.29411764705882354,0.11764705882352941,0.5882352941176471
dda454d7dd187bf93ecaed3c178bc6d5,gpt-5-mini,3.7916163958739055,3.6496564897405372,0.14195990613336826,43,0.16279069767441862,0.11627906976744186,0.7209302325581395
b40d8fd1f00ad2afb56266beadee7687,gpt-5-mini,3.914042804750704,3.8114807944624656,0.10256201028823853,31,0.06451612903225806,0.06451612903225806,0.8709677419354839
2d601f9f0f9c99629d887d3b5f8f8839,gpt-5-mini,4.313889725856354,4.221643974486707,0.0922457513696482,58,0.1206896551724138,0.08620689655172414,0.7931034482758621
c43b66cdff5b3b4c5342a9baba572569,gpt-5-mini,2.6308707624070773,2.576322016153546,0.05454874625353173,61,0.06557377049180328,0.03278688524590164,0.9016393442622951
f275d2072c87244bfa63503937cf23e2,gpt-5-mini,3.799057428090972,3.673462628836476,0.12559479925449582,47,0.1276595744680851,0.06382978723404255,0.8085106382978723
0226961a5dc2a220f1b270ad3eac827a,gpt-5-mini,3.585690356744453,3.4258692149026317,0.15982114184182136,50,0.12,0.02,0.86
05fdd6fe1dcf416566c0313c1850b4e5,gpt-5-mini,4.078962776221727,3.8588722242336524,0.22009055198807465,38,0.10526315789473684,0.0,0.8947368421052632
97ef6bfb616f3d0987bd0efcf3da2814,gpt-5-mini,3.116002354597417,3.0465826086846053,0.06941974591281191,51,0.1568627450980392,0.0392156862745098,0.803921568627451
568e6a50c68402b5e2a93b71c2ce6cec,gpt-5-mini,2.91485762921464,2.6670427282177216,0.2478149009969186,37,0.1891891891891892,0.02702702702702703,0.7837837837837838
e9c0cf3eec14db2828727425cb200010,gpt-5-mini,2.6561417844602278,2.6379303287538796,0.018211455706347936,56,0.08928571428571429,0.08928571428571429,0.8214285714285714
755e201e8de60869ac0692b0f36038af,gpt-5-mini,2.5329453515345874,2.389424894754329,0.14352045678025846,47,0.1702127659574468,0.0425531914893617,0.7872340425531915
1a933dacf504df1807d7e834b79e897b,gpt-5-mini,3.2499540918649963,2.9079906699283478,0.3419634219366484,65,0.15384615384615385,0.03076923076923077,0.8153846153846154
96bf4e6f061e5a61796c3de94167a29c,gpt-5-mini,4.269114568589195,4.0391957745436695,0.2299187940455252,31,0.1935483870967742,0.03225806451612903,0.7741935483870968
f9dd21a947a0d9e6e6ab84d598edc010,gpt-5-mini,3.844393868179571,3.6989124844211245,0.14548138375844685,62,0.0967741935483871,0.04838709677419355,0.8548387096774194
